CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,AGY_ST_NO,ST_FULL_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,RTE_NM,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,LAT_DD,LONGTD_DD,TOT_PED_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1838357,322,2019-10-08T00:00:00,10,8,2019,3,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,2.0,0092AU100S00,46,5,49.5,-122,58,7.78,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,4,48.74,,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,7,YIELD,1,3,CITY,,,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26216,,0,,2020-11-19T07:07:00.307,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,6,6,6,0,0,46.09708333333333,-122.96882777777766,0,0,0,0,0,0,0,0,0,N
1838923,332,2019-10-16T00:00:00,10,16,2019,4,10,10A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.58,-122,57,46.5,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,4,48.36,55.0,3,STRGHT,0,,,1,0,0,4.0,,0.0,NONE,3,E,S-1STOP,3,REAR,4,INJ,3,RAIN,2,WET,1,DAY,99,UNKNOWN,1,0,NONE,124.0,SLIPPERY,,,,,1,TOO-FAST,,,,,,,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2020-09-16T19:04:33.920,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.09488333333333,-122.962916666666,0,0,0,0,0,0,0,0,0,N
1839017,347,2019-10-29T00:00:00,10,29,2019,3,13,1P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,22.88,-122,56,20.14,,,201,B ST,8703,W 3RD ST,1.0,,4,47.12,30.0,3,STRGHT,0,,,1,0,0,2.0,,0.0,NONE,3,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,,,,,,,27,INATTENT,29.0,F AVOID,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18909,,0,US 30,2020-09-16T19:05:00.897,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,5,5,5,0,0,46.089688888888325,-122.93892777777732,0,0,0,0,0,0,0,0,0,N
1840392,359,2019-11-02T00:00:00,11,2,2019,7,10,10A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.78,-122,57,48.51,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,9,48.38,55.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,1,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,32,CARELESS,4.0,DIS SIG,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2020-09-27T09:14:55.250,2,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,6,6,6,0,0,46.09493888888833,-122.963475,0,0,0,0,0,0,0,0,1,N
1840416,363,2019-11-07T00:00:00,11,7,2019,5,13,1P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,11.16,-122,57,47.82,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2590.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,13.0,FORCED,,,27,INATTENT,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,5,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,5,5,5,0,0,46.1031,-122.963283333333,0,0,0,0,0,0,0,0,0,N
1840456,365,2019-11-10T00:00:00,11,10,2019,1,9,9A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,1.0,0092BZ100S00,46,5,46.26,-122,58,11.33,,,9004,WB EF LEWIS&CLRK  C4,403,LOWER COL RIVER HY,1.0,,2,48.75,,5,CURVE,0,,,0,0,0,1.0,,0.0,NONE,3,&,OVERTURN,8,NCOL,4,INJ,2,CLD,1,DRY,1,DAY,0,NONE,1,4,UNK,,,,,,,1,TOO-FAST,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26504,,0,,2020-11-19T07:21:15.923,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.09618333333333,-122.96981388888867,0,0,0,0,0,0,0,0,0,N
1840558,384,2019-11-25T00:00:00,11,25,2019,2,9,9A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,11.39,-122,57,47.57,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,99,UNKNOWN,1,5,NO RPT,124.0,SLIPPERY,92.0,PHANTOM,,,1,TOO-FAST,,,,,,,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.103163888888,-122.963213888888,0,0,0,0,0,0,0,0,0,N
1842847,414,2019-12-17T00:00:00,12,17,2019,3,5,5A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,23.02,-122,56,20.88,,,201,B ST,8703,W 3RD ST,1.0,,9,47.13,30.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,2,H,O-1 L-TURN,6,TURN,4,INJ,1,CLR,1,DRY,3,DARK,4,STOP SIGN,1,0,NONE,,,,,,,2,NO-YIELD,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18909,,0,US 30,2020-10-12T07:02:46.603,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.08972777777733,-122.93913333333332,0,0,0,0,0,0,0,0,0,N
1843025,34,2019-02-01T00:00:00,2,1,2019,6,2,2A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.07,-122,56,5.52,,,201,B ST,8302,E 2ND ST,1.0,,8,46.91,30.0,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,4,INJ,3,RAIN,2,WET,2,DLIT,4,STOP SIGN,1,3,CITY,124.0,SLIPPERY,40.0,CURB,91.0,BUILDING,33,RECKLESS,1.0,TOO-FAST,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18099,,0,US 30,2020-10-12T07:03:40.383,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.08890833333333,-122.93486666666632,0,0,0,0,0,0,0,0,0,N
1843086,39,2019-02-07T00:00:00,2,7,2019,5,8,8A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,0,,,,,,,,,,,46,5,11.29,-122,57,4.67,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,2,,35.0,8,BRIDGE,1,,,0,0,0,2.0,,0.0,NONE,8,8,FIX OBJ,9,FIX,4,INJ,2,CLD,1,DRY,1,DAY,0,NONE,1,3,CITY,46.0,BR RAIL,,,,,30,SPEED,,,,,0.0,0.0,0,1,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,,,1,,2020-11-19T07:07:00.307,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.086469444444326,-122.951297222222,0,0,0,0,0,0,0,0,0,Y
1843206,64,2019-03-05T00:00:00,3,5,2019,3,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,18,U MN-COL,0,,,,,,,,,,,46,6,14.35,-122,58,36.89,,,2604,W RAINIER DIKE RD,2701,YOUNG RD,1.0,0.0,9,,,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,4,H,O-1 L-TURN,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,5,NO RPT,,,,,,,8,IMP-TURN,2.0,NO-YIELD,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_804999,,0,,2020-10-12T07:04:26.447,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,46.103986111111,-122.97691388888866,0,0,0,0,0,0,0,0,0,N
1847680,389,2019-11-30T00:00:00,11,30,2019,7,8,8A,5,Columbia,172,Rainier,61,RAINIER UA,19,U LOCAL,0,,,,,,,,,,,46,5,24.67,-122,56,36.92,,,8706,W 6TH ST,201,B ST,1.0,140.0,6,,25.0,2,ALLEY,1,,,0,0,0,2.0,,0.0,NONE,7,2,PRKD MV,1,ANGL,4,INJ,1,CLR,4,ICE,4,DAWN,0,NONE,1,3,CITY,,,,,,,17,ILLNESS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803496,,0,,2020-11-04T16:41:05.223,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.09018611111033,-122.94358888888831,0,0,0,0,0,0,0,0,0,Y
1854705,20,2019-01-20T00:00:00,1,20,2019,1,8,8A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,11.61,-122,57,47.37,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,35.0,8,BRIDGE,1,,,0,0,0,2.0,,0.0,NONE,7,8,FIX OBJ,9,FIX,5,PDO,2,CLD,2,WET,1,DAY,0,NONE,1,3,CITY,46.0,BR RAIL,13.0,FORCED,,,33,RECKLESS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-12-19T17:57:45.620,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.103225,-122.963158333333,0,0,0,0,0,0,0,0,0,Y
1854777,317,2019-01-11T00:00:00,1,11,2019,6,23,11P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,38.96,-122,57,49.89,,,2103,ROCKCREST ST,2603,WASHINGTON WAY,1.0,0.0,6,,,1,INTER,1,3.0,3-LEG,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,5,PDO,0,UNK,0,UNK,3,DARK,4,STOP SIGN,1,3,CITY,53.0,POLE UTL,,,,,10,OTHR-IMP,,,,,,,1,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802670,,0,,2020-12-19T17:58:05.073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.094155555555325,-122.963858333333,0,0,0,0,0,0,0,0,0,N
1860302,80106,2019-03-07T00:00:00,3,7,2019,5,8,8A,5,Columbia,172,Rainier,61,RAINIER UA,19,U LOCAL,0,,,,,,,,,,,46,5,32.85,-122,57,11.72,,,102,OLD RAINIER RD,2603,WASHINGTON WAY,1.0,150.0,6,,25.0,5,CURVE,1,,,0,0,0,2.0,,0.0,NONE,8,8,FIX OBJ,9,FIX,5,PDO,1,CLR,4,ICE,1,DAY,99,UNKNOWN,1,3,CITY,79.0,DITCH,10.0,SUB OTRN,,,1,TOO-FAST,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_804993,,0,,2021-01-20T18:41:46.310,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.092458333333326,-122.953255555555,0,0,0,0,0,0,0,0,0,Y
1860477,74,2019-03-15T00:00:00,3,15,2019,6,10,10A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,0.42,-122,57,57.65,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,1320.0,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,E,S-1STOP,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,99,UNKNOWN,1,0,NONE,92.0,PHANTOM,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-01-20T18:42:38.747,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.100116666666,-122.966013888888,0,0,0,0,0,0,0,0,0,N
1865679,140,2019-05-22T00:00:00,5,22,2019,4,8,8A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,23.06,-122,56,20.97,,,201,B ST,8703,W 3RD ST,1.0,,9,47.13,30.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,2,E,S-1STOP,3,REAR,5,PDO,2,CLD,1,DRY,1,DAY,4,STOP SIGN,1,4,UNK,13.0,FORCED,,,,,33,RECKLESS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18909,,0,US 30,2021-02-18T19:51:45.153,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,46.08973888888833,-122.93915833333332,0,0,0,0,0,0,0,0,0,N
1867627,205,2019-06-27T00:00:00,6,27,2019,5,7,7A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,2.73,-122,57,55.56,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,1600.0,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,E,S-1STOP,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-02-25T12:54:22.797,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.100758333333,-122.965433333333,0,0,0,0,0,0,0,0,0,N
1869143,217,2019-07-09T00:00:00,7,9,2019,3,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,3.0,0092AU100S00,46,5,49.51,-122,58,7.79,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,6,48.74,35.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,5,PDO,3,RAIN,2,WET,1,DAY,7,YIELD,1,3,CITY,,,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26216,,0,,2021-03-04T19:27:58.810,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,46.09708611111033,-122.96883055555466,0,0,0,0,0,0,0,0,0,N
1869149,221,2019-07-11T00:00:00,7,11,2019,5,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,39.98,-122,57,30.2,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,9,48.13,55.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,4,B,ANGL-OTH,6,TURN,5,PDO,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,3,CITY,82.0,VEH HID,,,,,2,NO-YIELD,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_12531,,0,US 30,2021-03-04T19:28:00.327,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09443888888833,-122.958388888888,0,0,0,0,0,0,0,0,0,N
1869159,224,2019-07-13T00:00:00,7,13,2019,7,22,10P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,39.77,-122,57,28.04,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,4,48.1,55.0,3,STRGHT,0,,,1,0,0,4.0,,0.0,NONE,3,E,S-1STOP,3,REAR,5,PDO,2,CLD,1,DRY,3,DARK,0,NONE,1,3,CITY,,,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_12531,,0,US 30,2021-03-04T19:28:02.780,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.094380555555325,-122.957788888888,0,0,0,0,0,0,0,0,0,N
1869162,227,2019-07-14T00:00:00,7,14,2019,1,99,UNK,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,11.29,-122,57,4.67,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,0,999.99,,3,STRGHT,0,,,0,0,0,4.0,,0.0,NONE,3,C,S-STRGHT,3,REAR,5,PDO,1,CLR,1,DRY,2,DLIT,99,UNKNOWN,1,0,NONE,,,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,,,1,,2021-03-04T19:28:03.577,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,4,46.086469444444326,-122.951297222222,0,0,0,0,0,0,0,0,0,N
1869202,232,2019-07-17T00:00:00,7,17,2019,4,15,3P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,19.95,-122,57,22.23,,,804,FERN HILL RD,2102,RIVERVIEW DR,1.0,100.0,8,,30.0,5,CURVE,1,,,0,0,0,2.0,,0.0,NONE,7,8,FIX OBJ,9,FIX,5,PDO,3,RAIN,2,WET,1,DAY,0,NONE,1,3,CITY,79.0,DITCH,10.0,SUB OTRN,,,1,TOO-FAST,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802546,,0,,2021-03-04T19:28:13.907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.08887499999933,-122.956175,0,0,0,0,0,0,0,0,0,Y
1870990,257,2019-08-13T00:00:00,8,13,2019,3,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,2.0,0092AT100S00,46,5,49.5,-122,58,7.78,,,9002,NB EX LEWIS&CLRK C2,9003,LEWIS&CLARK BR C3,1.0,,4,48.71,,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,7,YIELD,1,3,CITY,92.0,PHANTOM,,,,,7,TOO-CLOS,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26215,,0,,2021-03-14T17:11:52.743,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09708333333333,-122.96882777777766,0,0,0,0,0,0,0,0,0,N
1871012,275,2019-08-28T00:00:00,8,28,2019,4,7,7A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,3.0,0092AU100S00,46,5,46.66,-122,58,9.53,,,9003,LEWIS&CLARK BR C3,9001,WB EX LEWIS&CLRK C1,1.0,,1,48.69,35.0,3,STRGHT,0,,,0,0,0,2.0,,0.0,NONE,3,H,O-1 L-TURN,6,TURN,5,PDO,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,,,,,,,8,IMP-TURN,2.0,NO-YIELD,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26211,,0,,2021-03-14T17:11:58.947,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.096294444444325,-122.96931388888866,0,0,0,0,0,0,0,0,0,N
1872731,279,2019-09-01T00:00:00,9,1,2019,1,10,10A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.76,-122,57,48.55,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,2,48.38,55.0,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,5,PDO,1,CLR,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,12.0,MV TOWED,22.0,CN BROKE,43.0,GARDRAIL,24,LOADSHFT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2021-03-20T14:18:20.120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.09493333333333,-122.963486111111,0,0,0,0,0,0,0,0,0,N
1873047,286,2019-09-10T00:00:00,9,10,2019,3,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,30.6,-122,56,49.85,,,201,B ST,8709,W 9TH ST,1.0,0.0,8,,25.0,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,5,2,PRKD MV,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,4,UNK,92.0,PHANTOM,,,,,10,OTHR-IMP,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803589,,0,,2021-03-22T20:16:18.950,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.09183333333333,-122.94718055555532,0,0,0,0,0,0,0,0,0,N
