CRASH_ID,VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,MVMNT_CD,MVMNT_SHORT_DESC,CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,ACTN_CD,ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG
1973820,3705281,4212468,1,1,1,1,DRVR,0,0,2,26,2.0,OTH-Y,4.0,N-RES,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,28,NO ROW,,,,,2,NO-YIELD,,,,,,,,,,,0.0,0.0,3.0,0
1973820,3705282,4212469,2,2,1,1,DRVR,0,0,2,25,2.0,OTH-Y,4.0,N-RES,3,INJB,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1973880,3705389,4212602,1,1,1,1,DRVR,0,0,1,24,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,0.0,,,,,,,,,38,DISTRACT,16,INATTENT,28.0,NO ROW,,,27,INATTENT,2.0,NO-YIELD,,,,,,,,86.0,0.0,0.0,3.0,0
1973880,3705390,4212603,2,2,1,1,DRVR,0,0,1,26,1.0,OR-Y,1.0,OR<25,3,INJB,6,HELM,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1977874,3712872,4221789,1,1,1,1,DRVR,0,0,2,20,2.0,OTH-Y,4.0,N-RES,9,NONE,9,UNK,,,,,,,,,,0,NONE,28,NO ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,0
1977874,3712873,4221790,2,2,1,1,DRVR,0,0,2,21,1.0,OR-Y,1.0,OR<25,4,INJC,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1978209,3713460,4222417,1,1,1,1,DRVR,0,0,1,59,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,1.0,,,,,,,,,0,NONE,28,NO ROW,,,,,2,NO-YIELD,,,,,82.0,VEH HID,,,,,0.0,0.0,3.0,0
1978209,3713461,4222418,2,2,1,1,DRVR,0,0,2,74,2.0,OTH-Y,4.0,N-RES,3,INJB,2,BELT,1.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1978219,3713474,4222431,1,1,1,1,DRVR,0,0,1,19,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,1.0,,,,,,,,,38,DISTRACT,16,INATTENT,,,,,27,INATTENT,,,,,,,,,,,,,,0
1978219,3713475,4222432,2,2,1,1,DRVR,0,0,2,42,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1978219,3713475,4222433,3,2,2,2,PSNG,0,0,1,44,,,,,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1978219,3713475,4222434,4,2,3,2,PSNG,0,0,2,5,,,,,4,INJC,4,CHILD,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1978254,3713536,4222498,1,1,1,1,DRVR,0,0,1,42,1.0,OR-Y,1.0,OR<25,4,INJC,2,BELT,1.0,,,,,,,,,88,OTHER,50,SPEED,,,,,30,SPEED,,,,,,,,,,86.0,0.0,0.0,3.0,0
1978254,3713537,4222499,2,2,1,1,DRVR,0,0,1,88,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,1.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1981645,3719453,4228603,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,9.0,9.0,9.0,0
1981716,3719580,4228730,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1981716,3719581,4228731,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1981760,3719655,4228805,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1981760,3719656,4228806,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1983228,3722324,4231613,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1983228,3722325,4231614,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1983429,3722691,4231980,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,16.0,1.0,,,0
1983805,3723365,4232651,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1983805,3723366,4232652,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1986082,3727485,4236852,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,17.0,1.0,,,0
1987779,3730414,4239795,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987786,3730428,4239809,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1987786,3730429,4239810,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1987789,3730434,4239818,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987789,3730435,4239819,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987790,3730436,4239820,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987790,3730437,4239821,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987882,3730594,4239979,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987902,3730627,4240012,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987902,3730628,4240013,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1987928,3730674,4240057,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987928,3730675,4240058,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987930,3730678,4240061,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987930,3730679,4240062,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987933,3730683,4240066,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1987933,3730684,4240067,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1988000,3730795,4240175,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1988000,3730796,4240176,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1988069,3730928,4240313,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1988069,3730929,4240314,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1988214,3731178,4240580,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1988236,3731217,4240619,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1988236,3731218,4240620,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1990607,3735389,4244813,1,1,1,1,DRVR,0,0,1,36,1.0,OR-Y,2.0,OR>25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,0.0,0.0,0.0,3.0,0
1997062,3746625,4256475,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
